shot,shot_position,Cycle time,Clamping force,Peak value plasticizing screw,Transfer volume,Maximum injection pressure,Transfer injection pressure,Injection time,Cushion mass,Dosing time,Cylinder heating zone 1,Cylinder heating zone 2,Cylinder heating zone 3,Cylinder heating zone 4,Cylinder heating zone 5,Nozzle temperature,Mold protection time,tempSetValue,tempActualValue,tempMainLine,tempReturnLine,Product weight g
423,2,20.18800,800.49097,0.52400,28.21571,2021.65210,1647.94128,0.32600,22.66023,3.05000,199.60001,210.00000,220.00000,230.00000,239.80000,43.20000,0.66600,70.00000,70.00000,70.00000,69.90000,17.8353
424,2,20.18800,800.49097,0.35200,28.20552,1994.45203,1648.81567,0.32600,22.64494,3.05200,199.60001,209.80000,219.80000,230.00000,239.80000,43.20000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8324
425,2,20.18800,800.49097,0.35800,28.21061,2021.94360,1647.35852,0.32600,22.64494,3.05800,199.60001,210.10001,220.00000,230.00000,239.80000,43.00000,0.67200,70.00000,70.00000,70.00000,69.90000,17.836
426,2,20.18800,800.67542,0.35400,28.25139,1994.06348,1648.52417,0.32600,22.66023,3.06000,199.60001,210.10001,219.80000,230.00000,239.80000,43.00000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8358
427,2,20.18800,800.49097,0.35800,28.22590,2008.63489,1646.28992,0.32800,22.65004,3.07000,199.80000,209.80000,219.80000,230.00000,240.00000,42.90000,0.66400,70.00000,70.00000,70.00000,69.90000,17.8335
428,2,20.18800,800.49097,0.35200,28.21571,1999.40637,1645.51270,0.32400,22.63984,3.06800,199.80000,210.00000,219.80000,230.00000,239.80000,42.70000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8334
429,2,20.18800,800.67542,0.35400,28.19532,2000.08630,1650.36987,0.32600,22.65514,3.06000,199.80000,210.10001,220.00000,230.00000,240.00000,42.90000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8326
430,2,20.18800,800.67542,0.34600,28.23610,1995.52063,1650.56421,0.32600,22.64494,3.06600,199.80000,210.00000,220.00000,230.00000,240.00000,42.90000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8348
431,2,20.18800,800.49097,0.40000,28.24629,1979.00623,1645.41565,0.32600,22.62965,3.06400,199.80000,210.00000,220.00000,230.00000,239.80000,42.90000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8327
432,2,20.18800,800.67542,0.52800,28.25139,2007.17773,1649.88416,0.32600,22.66533,3.06000,199.80000,210.10001,220.00000,230.00000,239.80000,43.00000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8329
433,2,20.18800,800.67542,0.35600,28.22590,2027.96643,1649.10706,0.32600,22.66533,3.05600,199.80000,210.00000,220.00000,230.00000,239.80000,43.00000,0.67200,70.00000,70.00000,70.00000,69.90000,17.8318
434,2,20.18800,800.85986,0.42000,28.21571,2006.88635,1643.66699,0.32400,22.63475,3.06600,200.10001,209.80000,220.00000,230.00000,239.80000,43.20000,0.67000,70.00000,70.00000,70.00000,69.90000,17.8346
435,2,20.18800,800.67542,0.40600,28.25139,2012.71497,1639.29553,0.32600,22.65004,3.06200,200.00000,210.10001,220.10001,230.00000,239.80000,43.20000,0.67000,70.00000,70.00000,70.00000,69.90000,17.8317
436,2,20.18800,800.85986,0.42000,28.20042,2023.59497,1643.47278,0.32400,22.65514,3.05600,199.80000,210.00000,220.00000,230.00000,239.80000,43.20000,0.67000,70.00000,70.00000,70.00000,69.90000,17.8346
437,2,20.18800,800.49097,0.40000,28.24119,2004.36060,1645.41565,0.32400,22.65004,3.05600,200.00000,209.80000,220.00000,230.00000,239.80000,43.40000,0.67200,70.00000,70.00000,70.00000,69.90000,17.8362
438,2,20.18800,800.67542,0.47600,28.20042,1998.72632,1650.95276,0.32400,22.66023,3.07000,200.00000,210.10001,220.10001,230.00000,239.80000,43.50000,0.67200,70.00000,70.00000,70.00000,69.90000,17.8338
439,2,20.18800,800.67542,0.40200,28.20042,1993.18909,1647.64990,0.32600,22.63984,3.07200,200.10001,210.10001,220.10001,230.00000,239.80000,43.50000,0.66200,70.00000,70.00000,70.00000,69.90000,17.8355
440,2,20.18800,800.49097,0.40400,28.20042,2010.57776,1644.05554,0.32600,22.63984,3.06400,200.10001,209.80000,220.00000,230.00000,239.80000,43.70000,0.67000,70.00000,70.00000,70.00000,69.90000,17.8338
441,2,20.18800,800.67542,0.41600,28.23100,2006.20630,1643.86133,0.32400,22.65514,3.07400,200.10001,210.00000,220.10001,230.00000,239.80000,43.70000,0.66600,70.00000,70.00000,70.00000,69.90000,17.8324
442,2,20.18800,800.49097,0.35600,28.24119,2036.22363,1640.84985,0.32600,22.65004,3.06200,200.10001,210.10001,220.10001,230.00000,239.80000,43.70000,0.67000,70.00000,70.00000,70.00000,69.90000,17.8338
443,2,20.18800,800.67542,0.40200,28.20552,1988.42908,1641.91846,0.32800,22.64494,3.05800,200.10001,210.00000,220.10001,230.00000,239.80000,43.90000,0.67000,70.00000,70.00000,70.00000,69.90000,17.8348
444,2,20.18800,800.67542,0.36000,28.21061,2001.93201,1641.14136,0.32800,22.67552,3.06600,200.10001,210.10001,220.10001,230.00000,239.80000,44.00000,0.66600,70.00000,70.00000,70.00000,69.90000,17.8331
445,2,20.18800,800.85986,0.35600,28.19532,2031.26941,1644.34705,0.32600,22.66533,3.05400,200.00000,210.10001,220.10001,230.00000,239.80000,44.00000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8324
446,2,20.18800,800.67542,0.41000,28.23100,2016.69788,1648.71851,0.32400,22.66023,3.05400,200.10001,210.00000,220.10001,230.00000,239.80000,44.00000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8353
447,2,20.18800,800.67542,0.35800,28.19532,2019.51501,1643.18127,0.32600,22.63475,3.05400,200.10001,210.10001,220.10001,230.00000,239.80000,44.20000,0.67000,70.00000,70.00000,70.00000,69.90000,17.832
448,2,20.18800,800.67542,0.35600,28.24119,2024.08069,1646.09558,0.32400,22.65514,3.05200,200.10001,210.10001,220.10001,230.00000,239.80000,44.20000,0.66600,70.00000,70.00000,70.00000,69.90000,17.8295
449,2,20.18800,800.30652,0.34800,28.22590,1978.13196,1648.71851,0.32600,22.63984,3.06800,200.10001,210.00000,220.10001,230.00000,239.80000,44.40000,0.66600,70.00000,70.00000,70.00000,69.90000,17.8335
450,2,20.18800,800.49097,0.42000,28.24119,2009.41211,1642.01563,0.32400,22.64494,3.06200,200.30000,210.10001,220.10001,230.00000,239.80000,44.50000,0.67200,70.00000,70.00000,70.00000,69.90000,17.831
451,2,20.18800,800.30652,0.35200,28.23100,2021.45789,1641.23840,0.32600,22.65004,3.05600,200.10001,210.10001,220.10001,230.00000,239.80000,44.50000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8343
452,2,20.18800,800.67542,1.46800,28.20042,2029.71509,1646.96985,0.32800,22.66023,3.06800,200.10001,210.00000,220.10001,230.00000,239.80000,44.70000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8326
453,2,20.18800,800.67542,0.41800,28.25139,2031.36646,1642.20984,0.32400,22.63475,3.06000,200.10001,210.00000,220.10001,230.00000,239.80000,44.70000,0.67000,70.00000,70.00000,70.00000,69.90000,17.8312
454,2,20.18800,800.49097,0.35600,28.21061,2013.78357,1642.01563,0.32400,22.66023,3.06000,200.10001,210.10001,220.10001,230.00000,239.80000,45.00000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8329
455,2,20.18800,800.49097,0.35600,28.20042,2007.27490,1648.13562,0.32600,22.64494,3.05000,200.10001,210.00000,220.10001,229.80000,239.80000,45.00000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8355
456,2,20.18800,800.49097,0.35400,28.24119,2032.92078,1641.82129,0.32400,22.65004,3.05200,200.10001,210.00000,220.10001,230.00000,239.80000,45.00000,0.67000,70.00000,70.00000,70.00000,69.90000,17.831
457,2,20.18800,800.49097,0.35600,28.23100,2017.86353,1641.91846,0.32800,22.65514,3.06400,200.00000,210.10001,220.00000,230.00000,239.80000,45.20000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8312
458,2,20.18800,800.49097,0.35600,28.23610,2016.50354,1645.70703,0.32600,22.65514,3.05600,200.00000,209.80000,220.00000,230.00000,239.80000,45.20000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8306
459,2,20.18800,800.67542,0.40400,28.24119,2013.10352,1639.68420,0.32600,22.65004,3.04200,200.10001,210.10001,220.10001,230.00000,239.80000,45.20000,0.67000,70.00000,70.00000,70.00000,69.90000,17.831
460,2,20.18800,800.67542,0.40600,28.24119,2024.76074,1646.96985,0.32600,22.65514,3.05400,200.10001,210.00000,220.00000,230.00000,239.80000,45.40000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8323
461,2,20.18800,800.49097,0.40800,28.20552,2025.53784,1645.22131,0.32600,22.65004,3.04400,200.10001,209.80000,220.00000,230.00000,239.80000,45.50000,0.67000,70.00000,70.00000,70.00000,69.90000,17.8331
462,2,20.18800,800.49097,0.40400,28.19532,2023.98364,1644.63843,0.32400,22.65514,3.05600,200.10001,210.10001,220.10001,230.00000,239.80000,45.50000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8316
463,2,20.18800,800.30652,0.35800,28.23100,2009.70349,1647.74707,0.32800,22.65514,3.05600,200.10001,210.00000,220.10001,230.00000,239.80000,45.70000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8341
464,2,20.19000,800.49097,0.42000,28.23610,2003.77771,1645.90137,0.32600,22.63984,3.05400,200.10001,210.00000,220.10001,230.00000,239.80000,45.50000,0.67000,70.00000,70.00000,70.00000,69.90000,17.8309
465,2,20.18800,800.49097,0.35200,28.21571,1989.20630,1650.56421,0.32600,22.65514,3.05000,200.00000,210.10001,220.10001,230.00000,239.80000,45.70000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8319
466,2,20.18800,800.67542,0.42000,28.21571,2000.47485,1641.04419,0.32400,22.67043,3.05200,199.80000,210.00000,220.10001,230.00000,239.80000,45.70000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8327
467,2,20.19000,800.49097,0.40000,28.22081,2025.82935,1647.74707,0.32400,22.67552,3.05400,200.00000,210.00000,220.10001,230.00000,239.80000,45.90000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8302
468,2,20.18800,800.49097,0.42000,28.24119,1991.92627,1645.41565,0.32600,22.65004,3.04800,199.80000,210.10001,220.10001,229.80000,239.80000,45.90000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8344
469,2,20.18800,800.67542,1.55800,28.21061,2007.37207,1649.30139,0.32600,22.66023,3.06200,199.80000,209.80000,220.00000,229.80000,239.80000,46.00000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8342
470,2,20.18800,800.30652,0.35600,28.24629,2026.89795,1640.84985,0.32400,22.66023,3.05000,200.00000,210.00000,220.10001,230.00000,239.80000,46.00000,0.67000,70.00000,70.00000,70.00000,69.90000,17.835
471,2,20.18800,800.67542,0.42200,28.24119,2027.38367,1642.40417,0.32400,22.67043,3.06000,199.80000,210.10001,220.00000,229.80000,239.80000,46.00000,0.66600,70.00000,70.00000,70.00000,69.90000,17.8328
472,2,20.18800,800.49097,0.35400,28.23610,1999.50342,1644.24988,0.32400,22.66023,3.05000,199.80000,209.80000,219.80000,229.80000,239.80000,46.20000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8343
473,2,20.19000,800.49097,0.35400,28.22590,2005.23486,1649.00989,0.32400,22.66533,3.05600,199.80000,210.00000,220.10001,230.00000,240.00000,46.40000,0.67200,70.00000,70.00000,70.00000,69.90000,17.8335
474,2,20.18800,800.67542,0.47600,28.20042,2037.77795,1645.60986,0.32800,22.65514,3.06200,199.80000,210.00000,220.00000,230.00000,239.80000,46.40000,0.67000,70.00000,70.00000,70.00000,69.90000,17.8345
475,2,20.18800,800.30652,0.35200,28.19532,2000.18347,1650.07849,0.32800,22.66533,3.07000,199.80000,209.80000,220.00000,230.00000,239.80000,46.20000,0.67000,70.00000,70.00000,70.00000,69.90000,17.8314
476,2,20.18800,800.49097,0.40200,28.25139,2016.01782,1645.51270,0.32400,22.67043,3.06400,200.00000,209.80000,220.00000,230.00000,239.80000,46.40000,0.67200,70.00000,70.00000,70.00000,69.90000,17.8303
477,2,20.18800,800.49097,0.35400,28.21061,1982.50330,1649.98132,0.32600,22.66533,3.06200,199.80000,210.10001,220.00000,230.00000,239.80000,46.50000,0.67000,70.00000,70.00000,70.00000,69.90000,17.8307
478,2,20.18800,800.30652,0.35800,28.22590,2030.10364,1645.51270,0.32400,22.67043,3.05400,199.80000,209.80000,220.00000,230.00000,240.00000,46.50000,0.66800,70.00000,70.00000,70.00000,69.90000,17.8318
479,2,20.18800,800.30652,0.35000,28.22081,2017.28076,1641.82129,0.32600,22.65514,3.06200,200.00000,209.80000,220.00000,230.00000,240.00000,46.50000,0.67000,70.00000,70.00000,70.00000,69.90000,17.8351
480,2,20.18800,800.30652,0.35200,28.24629,1992.31482,1650.56421,0.32600,22.66023,3.06400,199.80000,210.10001,220.10001,230.00000,239.80000,46.70000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8331
481,2,20.18800,800.30652,0.35800,28.22590,1999.40637,1647.06702,0.32600,22.66023,3.07200,199.80000,210.00000,220.00000,230.00000,239.80000,46.50000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8323
482,2,20.18800,800.49097,0.35400,28.21571,2005.23486,1641.04419,0.32400,22.63984,3.06600,200.10001,209.80000,220.00000,230.00000,239.80000,46.50000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8331
483,2,20.18800,800.49097,0.40000,28.22081,2010.48071,1643.76416,0.32400,22.66533,3.05600,200.10001,210.10001,220.10001,230.00000,239.80000,46.50000,0.66600,70.00000,70.00000,70.00000,70.00000,17.8344
484,2,20.18800,800.30652,0.35400,28.22081,2020.58362,1640.26697,0.32400,22.66533,3.06400,200.00000,210.00000,220.00000,230.00000,240.00000,46.50000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8336
485,2,20.18800,800.49097,0.42000,28.20042,2030.29797,1645.12415,0.32600,22.65514,3.05400,200.10001,209.80000,220.00000,230.00000,240.00000,46.70000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8337
486,2,20.18800,800.67542,0.40200,28.20552,2019.32068,1645.22131,0.32400,22.65514,3.05600,200.00000,210.10001,220.10001,230.00000,240.00000,46.50000,0.67000,70.00000,70.00000,70.00000,70.00000,17.835
487,2,20.18800,800.49097,0.53000,28.24119,2020.38928,1646.58130,0.32600,22.67552,3.05600,199.80000,210.00000,220.00000,230.00000,239.80000,46.70000,0.67200,70.00000,70.00000,70.00000,70.00000,17.833
488,2,20.18800,800.30652,0.40200,28.19532,2009.02356,1637.74133,0.32600,22.65004,3.06200,199.80000,209.80000,220.00000,230.00000,239.80000,46.50000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8353
489,2,20.18800,800.30652,0.35600,28.20552,2029.03503,1642.30701,0.32600,22.67043,3.05000,199.80000,210.10001,220.00000,230.00000,239.80000,46.40000,0.66600,70.00000,70.00000,70.00000,70.00000,17.834
490,2,20.18800,800.30652,0.35600,28.22081,2017.28076,1647.74707,0.32400,22.65514,3.05800,199.80000,210.00000,220.00000,230.00000,239.80000,46.20000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8344
491,2,20.18800,800.30652,0.35400,28.24119,1990.17773,1656.00427,0.32600,22.69081,3.06400,199.80000,209.80000,219.80000,230.00000,239.80000,46.00000,0.67000,70.00000,70.00000,70.00000,70.00000,17.837
492,2,20.18800,800.12207,0.40400,28.25139,2013.78357,1640.75269,0.32600,22.65514,3.06800,199.80000,210.10001,220.10001,230.00000,239.80000,45.90000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8354
493,2,20.18800,800.30652,0.35800,28.24119,2005.62354,1642.20984,0.32400,22.64494,3.05200,199.80000,210.00000,220.00000,230.00000,239.80000,45.70000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8349
494,2,20.18800,800.49097,0.40200,28.24629,2033.98938,1649.39844,0.32400,22.65004,3.06600,199.80000,209.80000,220.00000,230.00000,239.80000,45.20000,0.67200,70.00000,70.00000,70.00000,70.00000,17.8354
495,2,20.18800,800.12207,0.40200,28.21571,2020.09790,1644.63843,0.32600,22.64494,3.06600,199.80000,210.10001,220.10001,230.00000,239.80000,44.70000,0.67400,70.00000,70.00000,70.00000,70.00000,17.8328
496,2,20.18800,800.30652,0.35400,28.20042,1982.60046,1650.17566,0.32600,22.65514,3.06400,199.80000,210.10001,220.10001,230.00000,239.80000,44.20000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8333
497,2,20.18800,800.30652,0.57800,28.19532,2017.08643,1645.99841,0.32400,22.67552,3.05800,199.80000,209.80000,220.00000,230.00000,239.80000,43.50000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8336
498,2,20.18800,800.30652,0.41000,28.21061,1993.28625,1650.27283,0.32600,22.66533,3.05400,200.00000,210.10001,220.10001,230.00000,239.80000,43.00000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8332
499,2,20.18800,800.30652,0.40200,28.21061,2023.49792,1651.53564,0.32600,22.66023,3.05800,199.80000,210.10001,220.10001,230.00000,239.80000,42.40000,0.67000,70.00000,70.00000,70.00000,70.00000,17.834
500,2,20.18800,800.12207,0.34800,28.24629,2026.21790,1644.05554,0.32600,22.68062,3.04600,200.00000,210.00000,220.10001,230.00000,239.80000,41.70000,0.67200,70.00000,70.00000,70.00000,70.00000,17.8313
1,2,20.18800,800.30652,0.47400,28.21571,1989.88623,1645.02698,0.32800,22.64494,3.04000,199.80000,210.10001,220.10001,230.00000,239.80000,41.20000,0.66600,70.00000,70.00000,70.00000,70.00000,17.8315
2,2,20.18800,800.12207,0.35600,28.22590,2013.20068,1652.60425,0.32800,22.65514,3.06000,199.80000,210.00000,220.00000,230.00000,239.80000,40.70000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8322
3,2,20.18800,800.30652,0.47400,28.21061,2023.98364,1647.94128,0.32400,22.62965,3.05600,199.80000,210.00000,220.00000,230.00000,239.80000,40.50000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8301
4,2,20.18800,800.12207,0.35400,28.20042,2001.44629,1652.70142,0.32400,22.62456,3.05800,199.80000,210.10001,220.10001,229.80000,239.80000,40.20000,0.67000,70.00000,70.00000,70.00000,70.00000,17.83
5,2,20.18800,800.12207,0.35200,28.20552,1993.09204,1655.51855,0.32400,22.63475,3.06400,199.60001,210.00000,220.00000,229.80000,239.80000,40.00000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8303
6,2,20.18800,799.93762,0.35200,28.20042,1976.38330,1651.43848,0.32400,22.61946,3.06800,199.80000,209.80000,220.00000,230.00000,239.80000,39.90000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8292
7,2,20.18800,800.30652,0.47600,28.24629,1975.60620,1655.13000,0.32400,22.65004,3.06200,199.80000,210.10001,220.10001,230.00000,239.80000,39.90000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8279
8,2,20.18800,800.12207,0.35600,28.20042,1992.02344,1651.82703,0.32800,22.63475,3.05200,199.80000,210.00000,220.00000,230.00000,239.80000,39.70000,0.67200,70.00000,70.00000,70.00000,70.00000,17.829
9,2,20.18800,800.12207,0.34600,28.23100,2000.96057,1649.78711,0.32400,22.63475,3.07000,199.80000,209.80000,220.00000,230.00000,239.80000,39.70000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8303
10,2,20.19000,800.12207,0.40200,28.20552,2013.49207,1656.97571,0.32800,22.62965,3.06400,199.80000,210.10001,220.10001,230.00000,239.80000,39.70000,0.67200,70.00000,70.00000,70.00000,70.00000,17.8293
11,2,20.18800,800.12207,0.35400,28.20552,1993.09204,1658.82141,0.32600,22.63475,3.06200,199.80000,210.10001,220.00000,230.00000,239.80000,40.00000,0.67000,70.00000,70.00000,70.00000,70.00000,17.832
12,2,20.19000,800.49097,0.35800,28.20552,2007.08069,1649.98132,0.32600,22.62965,3.06400,199.80000,209.80000,220.00000,230.00000,239.80000,40.00000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8298
13,2,20.18800,800.30652,0.40400,28.24119,2008.63489,1649.98132,0.32800,22.65514,3.05600,199.80000,210.10001,220.10001,230.00000,240.00000,40.20000,0.66600,70.00000,70.00000,70.00000,70.00000,17.83
14,2,20.18800,800.30652,0.40400,28.24119,2035.64087,1647.74707,0.32600,22.64494,3.05600,199.60001,210.10001,220.00000,229.80000,240.00000,40.20000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8309
15,2,20.18800,799.93762,0.35600,28.20042,2009.99500,1651.34131,0.32600,22.63984,3.04800,199.60001,209.80000,220.00000,229.80000,240.00000,40.50000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8314
16,2,20.18800,800.12207,0.35800,28.21571,2029.81226,1645.60986,0.32600,22.65514,3.06800,199.80000,210.10001,220.10001,229.80000,239.80000,40.50000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8285
17,2,20.18800,800.30652,0.40200,28.24629,2016.89209,1645.22131,0.32400,22.66023,3.05600,199.80000,210.10001,220.10001,230.00000,239.80000,40.70000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8291
18,2,20.18800,800.12207,0.40600,28.21061,2022.23499,1650.95276,0.32800,22.62965,3.05800,199.80000,210.00000,220.00000,230.00000,239.80000,40.90000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8302
19,2,20.18800,800.12207,0.40800,28.24629,2008.73206,1650.75854,0.32400,22.65004,3.05600,199.80000,210.10001,220.10001,229.80000,239.80000,41.00000,0.67000,70.00000,70.00000,70.00000,70.00000,17.83
20,2,20.18800,800.30652,0.35600,28.19532,2038.45801,1642.40417,0.32600,22.64494,3.05800,199.80000,210.10001,220.00000,229.80000,239.80000,41.20000,0.66600,70.00000,70.00000,70.00000,70.00000,17.8295
21,2,20.18800,800.12207,0.41800,28.22081,1997.56055,1650.17566,0.32600,22.62965,3.05600,199.80000,209.80000,220.00000,229.80000,239.80000,41.40000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8316
22,2,20.18800,800.30652,0.35600,28.21061,2014.07495,1647.94128,0.32600,22.65004,3.05400,199.80000,210.10001,220.10001,230.00000,239.80000,41.40000,0.67200,70.00000,70.00000,70.00000,70.00000,17.8294
23,2,20.19000,800.12207,0.35600,28.19532,2021.16638,1645.41565,0.32600,22.63984,3.05200,200.00000,210.00000,220.00000,230.00000,239.80000,41.70000,0.67200,70.00000,70.00000,70.00000,70.00000,17.831
24,2,20.18800,800.30652,0.35800,28.23610,2025.53784,1643.86133,0.32400,22.63475,3.07000,200.00000,209.80000,220.00000,230.00000,239.80000,41.70000,0.66800,70.00000,70.00000,70.00000,70.00000,17.831
25,2,20.19000,800.12207,0.35400,28.21061,2035.93225,1642.50134,0.32600,22.65004,3.06400,200.10001,210.10001,220.10001,230.00000,239.80000,41.90000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8294
26,2,20.18800,800.30652,0.35800,28.24629,2023.98364,1645.31848,0.32600,22.63984,3.05200,200.00000,210.10001,220.00000,230.00000,239.80000,42.00000,0.67200,70.00000,70.00000,70.00000,70.00000,17.8301
27,2,20.18800,800.12207,0.35800,28.22081,1992.50916,1649.88416,0.32600,22.66023,3.05200,200.10001,209.80000,220.00000,230.00000,239.80000,42.00000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8319
28,2,20.18800,800.12207,0.40400,28.22081,2012.03491,1643.37561,0.32400,22.63984,3.06600,200.10001,210.10001,220.10001,230.00000,239.80000,42.20000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8306
29,2,20.18800,800.12207,0.39800,28.24629,1995.61768,1651.34131,0.32600,22.64494,3.06600,200.00000,210.10001,220.10001,230.00000,239.80000,42.20000,0.66400,70.00000,70.00000,70.00000,70.00000,17.8314
30,2,20.18800,800.30652,0.35200,28.24119,2023.98364,1646.38708,0.32400,22.66533,3.06000,200.10001,210.00000,220.10001,230.00000,239.80000,42.50000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8333
31,2,20.18800,800.12207,0.41200,28.23100,2006.98352,1648.23279,0.32600,22.66023,3.05000,200.10001,210.10001,220.10001,230.00000,239.80000,42.50000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8313
32,2,20.18800,800.12207,0.35400,28.24119,2024.46936,1646.28992,0.32400,22.65004,3.05000,200.00000,210.10001,220.10001,230.00000,239.80000,42.70000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8315
33,2,20.18800,800.12207,0.40000,28.22590,2030.58936,1645.60986,0.32600,22.64494,3.05600,200.10001,210.00000,220.10001,230.00000,239.80000,42.90000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8313
34,2,20.19000,799.93762,0.35400,28.20552,2044.18945,1641.43274,0.32600,22.65004,3.05800,200.10001,210.10001,220.10001,230.00000,239.80000,43.00000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8292
35,2,20.19000,800.30652,0.42400,28.20042,2034.37793,1646.67847,0.32800,22.64494,3.04800,200.10001,210.00000,220.10001,230.00000,239.80000,43.00000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8314
36,2,20.18800,800.12207,0.35400,28.23610,2005.33203,1649.98132,0.32600,22.64494,3.05200,200.10001,210.00000,220.10001,230.00000,239.80000,43.20000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8311
37,2,20.18800,800.12207,0.40000,28.22590,2005.52637,1655.61572,0.32400,22.65514,3.04800,200.10001,210.10001,220.10001,229.80000,239.80000,43.20000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8308
38,2,20.18800,800.12207,0.34600,28.23100,2025.82935,1642.50134,0.32400,22.62456,3.06000,200.00000,210.00000,220.00000,230.00000,239.80000,43.20000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8306
39,2,20.19000,800.30652,0.47400,28.20042,2033.60083,1648.03845,0.32800,22.64494,3.06400,200.10001,209.80000,220.00000,230.00000,239.80000,43.50000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8295
40,2,20.18800,800.12207,0.35600,28.21571,1984.83484,1648.81567,0.32600,22.64494,3.06000,200.00000,210.10001,220.10001,230.00000,239.80000,43.50000,0.67000,70.00000,70.00000,70.00000,70.00000,17.829
41,2,20.18800,800.12207,0.40200,28.25139,1976.57764,1646.96985,0.32800,22.64494,3.05600,200.00000,210.00000,220.00000,230.00000,239.80000,43.70000,0.66800,70.00000,70.00000,70.00000,70.00000,17.8305
42,2,20.18800,800.12207,1.53000,28.21571,1982.69763,1652.99280,0.32400,22.62965,3.06800,200.10001,209.80000,220.00000,230.00000,239.80000,43.90000,0.67000,70.00000,70.00000,70.00000,70.00000,17.8301
43,2,20.18800,799.93762,0.35400,28.20552,1984.93188,1652.21570,0.32600,22.65514,3.06800,200.00000,210.10001,220.10001,230.00000,239.80000,44.00000,0.67000,70.00000,70.00000,70.00000,70.10000,17.8293
44,2,20.18800,800.12207,0.34800,28.24629,2016.40637,1649.20422,0.32600,22.64494,3.04600,200.00000,210.00000,220.00000,230.00000,239.80000,44.00000,0.67000,70.00000,70.00000,70.00000,70.10000,17.8304
45,2,20.19000,800.12207,0.35000,28.24119,2039.13794,1646.28992,0.32600,22.63984,3.05600,200.10001,209.80000,220.00000,230.00000,239.80000,44.20000,0.67000,70.00000,70.00000,70.00000,70.10000,17.8318
46,2,20.19000,800.49097,0.42000,28.20552,2048.26953,1642.01563,0.32600,22.65514,3.06400,200.10001,210.10001,220.10001,230.00000,239.80000,44.50000,0.66800,70.00000,70.00000,70.00000,70.10000,17.8293
